paper_id,conference,analysis_stratum,sample_cohort,figures,tables,visual_objects,caption_found,caption_coverage,caption_words_mean,caption_words_median,caption_headline_bold_share,caption_setup_share,caption_encoding_key_share,caption_main_finding_share,caption_uncertainty_share,internal_font_size_median,dominant_palette_hex,color_object_share,single_column_share,page_or_double_width_share,pdf_fonts
icml-2026-9cf70f22a7ed,ICML,oral,foundation_200,7,10,17,17,1.0,47.529,44.0,0.470588,0.882353,0.176471,0.411765,0.0,6.809,#FFF1CA|#CF8A65|#669575|#74986B|#53493D|#E2E3CF|#707672|#72986B,0.588235,0.117647,0.823529,ArialMT|CMEX10|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY7|CMSY9|CMTI9|CambriaMath|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman|TimesNewRomanPS-BoldMT|TimesNewRomanPS-ItalicMT|TimesNewRomanPSMT
icml-2026-a53de8003ce0,ICML,spotlight,foundation_200,8,5,13,11,0.846154,37.364,39.0,0.0,0.454545,0.272727,0.363636,0.181818,6.974,#FADADE|#D7E1F5|#FAD9DD|#908691|#D5DEF2|#C0B7C1|#DDE1F3|#ECECF9,0.769231,0.384615,0.461538,CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB5|CMMIB7|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY6|CMSY7|CMTI9|CMTT8|DengXian|DengXian-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SFRM0700|SFRM1000|Times-Roman|TimesNewRomanPS-BoldItalicMT|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
icml-2026-a6577855483d,ICML,spotlight,foundation_200,15,3,18,18,1.0,36.667,32.5,0.0,0.444444,0.555556,0.611111,0.277778,9.963,#CE2D2C|#3665BF|#FBAB46|#A846B8|#D03736|#6185CA|#E0DDE9|#CCBFD2,0.666667,0.111111,0.833333,CMBX10|CMEX10|CMEX7|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|MSAM10|MSBM10|MSBM7|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SFTT1000|StandardSymL_Slant_167|Times-Roman|dsrom10
icml-2026-b4d312dbe2a3,ICML,oral,foundation_200,10,15,25,25,1.0,26.56,27.0,0.44,0.36,0.08,0.24,0.0,9.963,#6495ED|#F08080|#BFDBF7|#FDD0F3|#69727A|#8697A1|#EAEFDA|#514752,0.52,0.2,0.64,ByteSans-Bold|ByteSans-Medium|CMBX10|CMBX7|CMBX9|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI8|CMMI9|CMMIB10|CMMIB7|CMR10|CMR6|CMR7|CMR8|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY8|CMSY9|CMTT10|CMTT8|DejaVuSans|MSBM10|SFRM0500|SFRM0700|SFRM0900|SFRM1000|SFRM1200|SFTI0900|SFTI1000|SFTT0800|SFTT0900|SFTT1000|Times-Roman|TimesNewRomanPSMT
icml-2026-b8bfc5f3f2ec,ICML,oral,foundation_200,18,9,27,15,0.555556,62.0,58.0,0.133333,0.2,0.066667,0.6,0.066667,9.963,#F9DA78|#0C1E79|#4A5492|#E5BB9A|#F2D3B3|#908EA9|#F6E7C9|#D1CED3,0.222222,0.296296,0.259259,CMBSY10|CMBSY7|CMBX10|CMBX7|CMBX9|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB7|CMMIB9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|Calibri|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-ba706ff6b691,ICML,oral,foundation_200,4,9,13,13,1.0,38.692,15.0,0.0,0.384615,0.0,0.076923,0.230769,9.963,#2E5AA8|#B0C1DE|#859FCC|#DAE2EF|#DBBBB9|#CCDAC6|#A5887F|#D6C4CB,0.615385,0.230769,0.769231,ArialMT|ByteSans-Bold|ByteSans-Medium|CMBX10|CMBX9|CMEX10|CMMI10|CMMI12|CMMI5|CMMI6|CMMI7|CMMI8|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR8|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY8|CMSY9|MSBM10|SFRM0700|SFRM0900|SFRM1000|SFRM1200|SFTI0900|SFTT0900|Times-Roman
icml-2026-c53ab491ce08,ICML,oral,foundation_200,22,27,49,49,1.0,30.959,16.0,0.183673,0.469388,0.081633,0.285714,0.020408,8.966,#DEE6FD|#08306B|#ECF0FD|#828694|#AAB0C2|#457ECD|#09316C|#022865,0.510204,0.428571,0.55102,Aptos|Aptos-Bold|CMBSY7|CMBX10|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|CMTT10|Calibri-Bold|DejaVuSans|DejaVuSans-Bold|DejaVuSans-Oblique|DejaVuSansMono-Bold|MSBM10|NimbusMonL-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SFRM1000|Times-Roman
icml-2026-c61e72161d50,ICML,oral,foundation_200,134,1,135,135,1.0,37.252,17.0,0.022222,0.02963,0.037037,0.051852,0.22963,8.757,#FF7F0E|#2CA02C|#FFDFC3|#2EA12E|#CAE7CA|#FFDFC4|#2DA02D|#2FA12F,0.918519,0.985185,0.014815,CMBX10|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR7|CMR9|CMSY10|CMSY5|CMSY7|CMSY9|DejaVuSans|DejaVuSans-Bold|DejaVuSans-Oblique|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-c65beb96fda3,ICML,oral,foundation_200,19,13,32,32,1.0,41.812,38.5,0.0,0.5625,0.0625,0.1875,0.25,8.042,#571B1C|#97959D|#4D1718|#3D1319|#CBD2DB|#5E1A1E|#811A26|#7C2A30,0.8125,0.21875,0.75,"Aptos|Aptos,Bold|Arial-BoldMT|CMBX10|CMBX9|CMEX10|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|CambriaMath|DejaVuSans|DejaVuSans-Oblique|F258|MSBM10|MalgunGothic|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman|TimesNewRomanPS-BoldMT|TimesNewRomanPS-ItalicMT|TimesNewRomanPSMT"
icml-2026-c8e95f98721b,ICML,oral,foundation_200,7,10,17,17,1.0,48.471,48.0,0.0,0.411765,0.058824,0.588235,0.117647,8.376,#C8DAD5|#F4A5AD|#98C0A8|#F1C3C7|#B5D2C2|#EDD5D8|#D7E6E0|#FCE6E8,0.352941,0.117647,0.882353,CMBX10|CMBX7|CMEX10|CMEX7|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB5|CMMIB7|CMMIB9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSS10|CMSS8|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|Courier|Courier-Bold|Courier-BoldOblique|Courier-Oblique|DejaVuSans|Helvetica|Helvetica-Bold|Helvetica-BoldOblique|Helvetica-Oblique|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|NimbusRoman-Regular|NimbusSanL-Regu|NimbusSanL-ReguItal|Times-Bold|Times-BoldItalic|Times-Italic|Times-Roman
icml-2026-ca6b03466916,ICML,oral,foundation_200,31,10,41,41,1.0,54.878,52.0,0.0,0.902439,0.097561,0.707317,0.073171,7.97,#82A0CB|#98B1D4|#A1B8D8|#FD7566|#7FAF7F|#375452|#CED69A|#537A76,1.0,0.073171,0.853659,CMBX10|CMEX10|CMEX7|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI8|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR8|CMR9|CMSY10|CMSY6|CMSY7|CMSY8|CMSY9|Courier|Courier-Bold|Courier-BoldOblique|Courier-Oblique|DejaVuSans|DejaVuSans-Bold|DejaVuSans-Oblique|DejaVuSerif|Helvetica|Helvetica-Bold|Helvetica-BoldOblique|Helvetica-Oblique|Inconsolatazi4-Regular|MSBM10|MSBM7|NimbusRoman-Regular|SFBX0800|SFBX0900|SFBX1000|SFBX1200|SFBX1728|SFBX2488|SFCC0600|SFCC0700|SFCC0800|SFCC0900|SFCC1000|SFRM0500|SFRM0600|SFRM0700|SFRM0800|SFRM0900|SFRM1000|SFRM1200|SFSC0700|SFSC1000|SFTI1000|SFXC0800|SFXC1000|SFXC1200|Times-Bold|Times-BoldItalic|Times-Italic|Times-Roman
icml-2026-cb506acd46ca,ICML,oral,foundation_200,15,6,21,21,1.0,55.476,39.0,0.0,0.47619,0.238095,0.47619,0.095238,8.966,#460A5D|#A8AFCF|#46075C|#CBD3C5|#3D3F86|#93929E|#460A5E|#622A6F,0.809524,0.238095,0.761905,CMBX10|CMBX9|CMEX10|CMEX7|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|MSBM10|MSBM7|NimbusMonL-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-cbc92221e73f,ICML,oral,foundation_200,7,0,7,7,1.0,40.857,24.0,0.0,0.571429,0.428571,0.285714,0.0,8.966,#FFDED3|#887BD7|#8871CE|#FAD3DD|#5249E5|#A087C8|#DBB8D4|#D74564,0.857143,0.285714,0.714286,CMBX10|CMBX5|CMBX7|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB7|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|Courier|Courier-Bold|Courier-BoldOblique|Courier-Oblique|F249|Helvetica|Helvetica-Bold|Helvetica-BoldOblique|Helvetica-Oblique|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Bold|Times-BoldItalic|Times-Italic|Times-Roman
icml-2026-cca969cd8cab,ICML,spotlight,foundation_200,7,9,16,16,1.0,36.5,22.0,0.0,0.5625,0.25,0.125,0.125,9.963,#E6B9C8|#B3D9E6|#C8C8E6|#BDE4DA|#878482|#E9C2D6|#DAF1CC|#BAEDD4,0.5625,0.1875,0.8125,CMBX10|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB9|CMR10|CMR7|CMSY10|CMSY6|CMSY7|CMTI9|CMUSerif-Bold|CMUSerif-Roman|HelveticaNeue|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|STIXGeneral-Italic|STIXGeneral-Regular|Times-Roman
icml-2026-cd054c2b1c0a,ICML,spotlight,foundation_200,5,5,10,10,1.0,49.6,31.5,0.0,0.5,0.1,0.2,0.2,8.966,#FFF3E3|#FFE3BD|#F9DDB9|#FEEACE|#FCD19E|#FEEED6|#FDDBAD|#FEE3BF,0.8,0.3,0.6,CMEX10|CMMI10|CMMI5|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|MSBM10|MSBM7|NimbusMonL-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-cdec10979815,ICML,spotlight,foundation_200,14,23,37,37,1.0,34.541,27.0,0.0,0.540541,0.216216,0.297297,0.027027,8.966,#83C1FE|#1E90FF|#54AAFE|#CCE5FE|#69B4FD|#97CBFD|#44A2FE|#E0F0FF,0.405405,0.216216,0.648649,ArialMT|CMBX7|CMEX10|CMMI10|CMMI6|CMMI7|CMMI9|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY7|CMSY9|CMTI9|DejaVuSans|DejaVuSans-Oblique|Georgia-Bold|MSAM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman|TimesNewRomanPS-BoldMT|TimesNewRomanPS-ItalicMT|TimesNewRomanPSMT
icml-2026-d6b2488d4518,ICML,oral,foundation_200,11,17,28,28,1.0,26.464,20.5,0.0,0.607143,0.071429,0.25,0.071429,8.234,#203A5B|#737C4D|#546E42|#A4ADA7|#3B525E|#88553D|#7F8F67|#CBC8C4,0.392857,0.464286,0.392857,Aptos|CMBX10|CMEX10|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY6|CMSY7|CMSY9|CMTI9|CambriaMath|MSAM10|MSBM10|MalgunGothic|MalgunGothicBold|Monaco|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SegoeUISymbol|Times-Roman|TimesNewRomanPS-BoldItalicMT|TimesNewRomanPS-BoldMT|TimesNewRomanPS-ItalicMT|TimesNewRomanPSMT
icml-2026-da310238c4b0,ICML,spotlight,foundation_200,15,14,29,29,1.0,41.931,22.0,0.37931,0.586207,0.241379,0.275862,0.034483,8.966,#9AC9DB|#FF8884|#F3CBC9|#464A45|#ACB7B3|#96958B|#865A55|#ECC0BA,0.551724,0.448276,0.517241,CMBX10|CMBX6|CMBX7|CMEX10|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB7|CMMIB9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|CambriaMath|DejaVuSans|DengXian-Regular|Dingbats|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman|TimesNewRomanPS-BoldMT|TimesNewRomanPS-ItalicMT|TimesNewRomanPSMT
icml-2026-dadc39271844,ICML,oral,foundation_200,7,8,15,15,1.0,67.667,65.0,0.533333,0.733333,0.133333,0.533333,0.0,6.671,#FB8072|#A2BACB|#CFA07C|#DDE3D2|#ECC1B5|#FBD8D4|#FCF3E5|#FBEAE1,0.466667,0.133333,0.866667,Arial-BoldItalicMT|Arial-BoldMT|Arial-ItalicMT|ArialMT|CMEX10|CMMI10|CMR10|CMSY10|CMSY9|CalisMTBol|CambriaMath|DejaVuSans|F117|F84|Inconsolatazi4-Regular|MSAM10|PazoMath|PazoMath-Bold|PazoMath-BoldItalic|PazoMath-Italic|PazoMathBlackboardBold|Times-Roman|URWPalladioL-Bold|URWPalladioL-BoldItal|URWPalladioL-Ital|URWPalladioL-Roma
icml-2026-dba55bc31703,ICML,oral,foundation_200,14,9,23,23,1.0,34.783,35.0,0.0,0.608696,0.391304,0.608696,0.217391,9.963,#D2E9D7|#F9D8D9|#F2B0BD|#A9DBB5|#D59295|#8DD4AD|#9F5B3C|#E2F3E0,0.608696,0.086957,0.913043,Aptos|Aptos-Bold|CambriaMath|DejaVuSans|DejaVuSans-Bold|Dingbats|HelveticaNeue|LMMono10-Regular|LMMonoLt10-Bold|PazoMathBlackboardBold|Times-Roman|URWPalladioL-Bold|URWPalladioL-BoldItal|URWPalladioL-Ital|URWPalladioL-Roma|XCharterMathMI|XCharterMathRM|txexs|txmiaX|txsym|txsys
icml-2026-e0395b78826d,ICML,oral,foundation_200,12,1,13,13,1.0,87.538,99.0,0.0,0.769231,0.307692,0.846154,0.461538,7.484,#FDE4E9|#C8DAE1|#8FB7BE|#F09A77|#FAB79D|#F8E8E1|#C1BAC4|#EED8D1,0.615385,0.0,1.0,CMBX10|CMBX7|CMBX8|CMEX10|CMMI10|CMMI12|CMMI5|CMMI7|CMMI8|CMMI9|CMR10|CMR12|CMR5|CMR7|CMR8|CMR9|CMSY10|CMSY5|CMSY7|CMSY8|CMSY9|MSBM10|SFBX0900|SFBX1000|SFBX1200|SFBX1440|SFRM0600|SFRM0700|SFRM0800|SFRM0900|SFRM1000|SFRM1200|SFRM1728|SFTI0900|SFTI1000|SFTT0800|SFTT0900|SFTT1000|Times-Roman|dsrom10
icml-2026-e390f6423d6a,ICML,oral,foundation_200,18,19,37,37,1.0,23.757,11.0,0.027027,0.675676,0.054054,0.135135,0.0,7.737,#E0F4FF|#FFF2CD|#747F85|#FBE5D7|#FC7100|#F5F1E5|#DCF0FB|#8B989F,0.810811,0.459459,0.459459,CMBX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB7|CMR10|CMR7|CMR9|CMSY10|CMSY7|CMSY9|CMTI9|Calibri|Calibri-Bold|CambriaMath|Courier|Courier-Bold|Courier-BoldOblique|Courier-Oblique|DejaVuSans|DejaVuSans-Oblique|DengXian|F115|F84|Helvetica|Helvetica-Bold|Helvetica-BoldOblique|Helvetica-Oblique|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Bold|Times-BoldItalic|Times-Italic|Times-Roman|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
icml-2026-e727e683b443,ICML,oral,foundation_200,13,1,14,13,0.928571,45.0,32.0,0.230769,0.461538,0.230769,0.461538,0.0,5.832,#3B923B|#C03D3E|#7A8FD3|#FB5D5D|#3338F3|#D2C9E2|#FD1A1A|#FC3838,0.785714,0.0,0.928571,CMBX10|CMBX6|CMBX7|CMBX9|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB7|CMMIB9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|DejaVuSans|DejaVuSans-Bold|DejaVuSans-Oblique|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-eb5aba1da40d,ICML,oral,foundation_200,16,2,18,18,1.0,40.444,44.5,0.0,0.555556,0.111111,0.444444,0.111111,8.966,#FFEBEB|#FFEBEC|#C7CEFF|#FFE7D2|#EBEBFF|#20908C|#F6F4E6|#719089,0.888889,0.055556,0.944444,CMBX10|CMBX12|CMBX7|CMBX9|CMBXTI10|CMEX10|CMMI10|CMMI5|CMMI7|CMR10|CMR12|CMR17|CMR5|CMR6|CMR7|CMR8|CMR9|CMSY10|CMSY5|CMSY7|CMSY9|CMTI10|CMTI9|CMTT10|CMTT12|DejaVuSans|F215|MSBM10|SFRM1000|Times-Roman|[none]|dsrom10
icml-2026-ec58c09ff7b3,ICML,oral,foundation_200,9,1,10,10,1.0,58.2,46.0,0.0,0.1,0.6,0.9,0.0,8.966,#7AA4C6|#D8697E|#E10832|#BAC5D7|#E2294D|#E8E4EA|#B4AEC4|#66769C,0.8,0.1,0.9,CMBX10|CMBX7|CMBX9|CMEX10|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB5|CMMIB7|CMMIB9|CMR10|CMR5|CMR7|CMR9|CMSY10|CMSY5|CMSY7|CMSY9|CMTI9|LINE10|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|StandardSymL_Slant_167|Times-Roman
icml-2026-ed7dc4e0461b,ICML,spotlight,foundation_200,11,5,16,16,1.0,30.625,18.0,0.0,0.375,0.125,0.375,0.25,5.897,#BD4E4E|#DDA0A5|#EABABA|#ACC4DC|#EAB8B9|#E7979D|#CB585A|#AFC4DC,0.6875,0.4375,0.5625,BeraSansMono-Roman|CMBX7|CMEX10|CMMI10|CMMI5|CMMI7|CMR10|CMR5|CMR7|CMSY10|CMSY5|CMSY7|DejaVuSans|MSBM7|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-ed7f31d45d4a,ICML,spotlight,foundation_200,10,3,13,13,1.0,46.769,37.0,0.0,0.230769,0.461538,0.307692,0.307692,6.051,#D2E3F0|#D75B93|#E38CB3|#674F91|#F8E5EE|#EFBED4|#B6AFCD|#EBADC9,0.923077,0.153846,0.846154,CMBX10|CMBX12|CMBXTI10|CMCSC10|CMEX10|CMEX8|CMEX9|CMMI10|CMMI12|CMMI5|CMMI6|CMMI7|CMMI8|CMMI9|CMR10|CMR12|CMR17|CMR5|CMR6|CMR7|CMR8|CMR9|CMSY10|CMSY6|CMSY7|CMSY8|CMSY9|CMTI10|CMTT10|DejaVuSans|DejaVuSans-Oblique|MSBM10|SFRM1095|SFTI1095|Times-Roman
icml-2026-ef7b30eeedea,ICML,oral,foundation_200,11,2,13,13,1.0,57.077,56.0,0.0,0.461538,0.230769,0.384615,0.076923,9.818,#FFF2E6|#FFF6EB|#3F3FB2|#5454BB|#ADADDF|#CACAEB|#1D1DA4|#8C8CD1,0.846154,0.0,1.0,CMMI10|CMSS10|CMSS8|CMSS9|DejaVuSans|DejaVuSans-Oblique|DejaVuSerif|Dingbats|EUFM10|EUSM10|MnSymbol10|MnSymbol6|MnSymbol7|MnSymbol8|MnSymbol9|NimbusMonL-Regu|NimbusSanL-Bold|NimbusSanL-Regu|PazoMath|PazoMath-BoldItalic|PazoMath-Italic|PazoMathBlackboardBold|Times-Roman|URWPalladioL-Bold|URWPalladioL-BoldItal|URWPalladioL-Ital|URWPalladioL-Roma|stmary10
icml-2026-f1190e536fe9,ICML,spotlight,foundation_200,8,4,12,11,0.916667,67.909,76.0,0.727273,0.454545,0.181818,0.454545,0.181818,9.963,#FBD6D4|#F9EEDD|#FBD1D3|#E5E4E6|#E8D0C2|#A186B1|#C1BFCB|#DED9DC,0.666667,0.083333,0.833333,AppleSymbols|Ayuthaya|CMBSY10|CMBX10|CMEX10|CMMI10|CMR10|CMSS10|CMSY10|EUFM10|EmojiOneColor|FontAwesome|Inconsolatazi4-Bold|Inconsolatazi4-Regular|MyriadPro-Regular|PazoMath|PazoMath-BoldItalic|PazoMath-Italic|PazoMathBlackboardBold|SketchBlockBold|SketchBlockLight|Times-Roman|URWPalladioL-Bold|URWPalladioL-BoldItal|URWPalladioL-Ital|URWPalladioL-Roma|VCROSDMono|[none]
icml-2026-f2ef0d36bc74,ICML,oral,foundation_200,3,0,3,3,1.0,101.333,111.0,0.0,0.666667,0.333333,0.666667,0.0,4.861,#E7D3F1|#9CC5CD|#EDC7CE|#8C8682|#D5E0ED|#BDD9DF|#DFEBF1|#F0EBF5,1.0,0.0,1.0,CMBX10|CMBX7|CMEX10|CMEX7|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY7|CMSY9|CMTI9|DejaVuSans|DejaVuSans-Oblique|F347|MSAM10|MSAM5|MSAM7|MSBM10|MSBM7|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|SFRM0900|STIXGeneral-Regular|Times-Roman|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
icml-2026-f46849c406ca,ICML,spotlight,foundation_200,7,8,15,15,1.0,36.8,24.0,0.066667,0.4,0.133333,0.4,0.0,8.966,#FFDA8F|#F9D691|#C4BAB5|#BE989D|#F3DFB8|#FFDA8E|#FFD98F|#DFD0B2,0.666667,0.2,0.8,CMBX10|CMBX7|CMBX9|CMEX10|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMMIB9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|CambriaMath|MSBM10|NimbusMonL-Bold|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-MediItal|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman|TimesNewRomanPS-BoldMT|TimesNewRomanPSMT
icml-2026-f746984a28d8,ICML,spotlight,foundation_200,10,9,19,19,1.0,38.316,24.0,0.0,0.526316,0.0,0.315789,0.157895,8.966,#450457|#1A1AFF|#E0E0FF|#1F77B4|#FFE6E6|#E6E6FF|#CCFFCC|#A6ABA2,0.631579,0.263158,0.736842,CMBX10|CMBX7|CMBX9|CMEX10|CMEX7|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|Cmmi10|Cmsy10|Courier|Courier-Bold|Courier-BoldOblique|Courier-Oblique|DejaVuSerif|Helvetica|Helvetica-Bold|Helvetica-BoldOblique|Helvetica-Oblique|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Bold|Times-BoldItalic|Times-Italic|Times-Roman
icml-2026-f97f56589ff5,ICML,oral,foundation_200,7,10,17,17,1.0,44.588,43.0,0.0,0.470588,0.235294,0.470588,0.0,8.644,#E5FFFF|#43C6E0|#727DB2|#25377B|#94A9CE|#4E579E|#ACD7E4|#1DAFEA,0.470588,0.529412,0.411765,CMBX10|CMBX7|CMEX10|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMMIB10|CMR10|CMR6|CMR7|CMR9|CMSY10|CMSY7|CMSY9|CMTI9|Helvetica|LibertinusSans-Bold|LibertinusSans-Regular|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman
icml-2026-fea2d498a956,ICML,spotlight,foundation_200,10,5,15,15,1.0,49.533,19.0,0.066667,0.8,0.066667,0.333333,0.0,9.464,#E1E9ED|#D4C1E1|#9B4540|#FCF3D5|#F0BB91|#FDEAB4|#A2B4B1|#A78B85,0.533333,0.2,0.8,Arial-BoldItalicMT|Arial-BoldMT|ArialMT|BaiJamjuree-Regular|BanglaSangamMN|BanglaSangamMN-Bold|CMBX10|CMEX10|CMEX9|CMMI10|CMMI5|CMMI6|CMMI7|CMMI9|CMR10|CMR5|CMR6|CMR7|CMR9|CMSY10|CMSY5|CMSY6|CMSY7|CMSY9|CMTI9|CourierNewPS-BoldMT|MSAM10|MSBM10|NimbusMonL-Regu|NimbusRomNo9L-Medi|NimbusRomNo9L-Regu|NimbusRomNo9L-ReguItal|Times-Roman|TimesNewRomanPSMT
